distance_km,hour_of_day,day_of_week,vehicle_type,eta_minutes
7.1515540622964275,16,6,car,17.15369425537179
22.653960639485344,22,3,bike,47.874701809108174
9.680688277430722,21,3,scooter,17.346276628576007
13.971779788017027,3,3,bike,24.206566849369224
1.739041043693607,16,3,bike,5.633097294078242
10.939970329829654,8,5,scooter,39.632083281459046
20.892906721694377,19,2,car,71.03404123957603
20.238395731401877,1,1,scooter,35.66860465612809
5.995804691911393,23,0,bike,7.720758814287106
6.038937239758786,17,6,bike,23.118227132502472
20.5239801492243,20,6,bike,81.71878874405573
23.294761294148476,21,3,bike,55.46761343192709
2.8363425711885872,10,3,bike,12.619311625529075
11.52643666594252,12,0,scooter,25.411585841288353
8.76762983462361,7,3,car,20.590714995493105
21.831867158707265,0,1,scooter,38.05914013184713
2.5463604096604597,16,6,scooter,2.0
5.672585592671917,11,4,bike,13.774285015989625
18.93547427086911,3,0,van,33.53546166043613
1.7566993000397817,20,6,bike,9.337669151001776
12.567116827500087,12,2,car,28.486882724605465
11.33162234965314,8,6,van,41.57018181208134
8.692828885224342,6,0,car,15.136269356802034
10.167021725313633,22,1,bike,31.123369963672076
13.483544379790708,23,5,scooter,19.297937105956137
4.453500280515387,4,2,bike,6.430557910040553
14.513899017948024,4,4,bike,23.87051351352458
20.233092067849665,16,3,bike,49.1866448155699
19.123942779858897,8,0,van,85.15956883773372
4.270547664997455,5,2,van,10.20065223323229
4.1566120086661105,18,0,bike,17.335289922979605
7.070272009750377,15,4,scooter,14.450378877623589
9.346330795355412,20,0,van,38.703167213609404
10.507161744507824,1,6,scooter,13.61259387277104
17.15258181241696,9,6,bike,74.31009614298056
1.8886705880629675,15,2,scooter,3.6275919430591665
1.3494812535386265,4,1,car,3.736953355270132
10.101808792125771,14,5,scooter,19.615645624124575
17.58051045738052,12,2,car,28.305105554239468
5.239165902433823,12,0,scooter,14.16513328291867
16.216859790778166,12,4,bike,35.634754236067
6.865789379537337,14,6,bike,10.538391589152432
22.20910966593115,13,3,bike,51.86933038481972
22.444403634532105,7,3,scooter,41.96355504946869
7.783536504892499,10,4,bike,39.17688750182681
6.134846972099393,17,0,car,28.724260651582725
10.576947315622666,23,5,scooter,17.533958067315194
6.393023836913644,3,4,car,5.979395461596756
16.97340416064674,9,0,van,69.74913914539167
20.738584771432997,0,2,car,30.27999329006311
16.990757207324815,4,5,van,20.802484854770302
20.696585957609063,12,1,scooter,38.43876351351388
10.226307974083117,0,0,bike,19.986543887464013
4.329765782367091,22,3,van,7.652404617438462
18.57979821124101,7,3,car,32.20908097119258
9.33162537596807,2,6,car,9.708784077321003
16.946135218113746,2,5,scooter,22.586788967378112
7.130776578553259,6,1,scooter,16.884801601054715
2.4901260527634803,3,0,bike,6.461715378395841
24.818253989450202,2,1,car,35.47837254600074
4.326936944299682,14,6,bike,10.947943686218487
24.716314352105286,7,2,bike,61.44444054655191
24.443358347877957,2,1,scooter,37.5986357200844
19.948543545746972,6,2,scooter,35.53364601363174
16.655862571008942,17,3,bike,79.62604673884562
14.656272731151574,10,2,car,51.19785869053672
21.71948786175695,10,0,car,74.68947837041024
7.591268279677455,16,5,scooter,14.461919964619664
11.958189705879487,5,5,scooter,22.1805076903228
15.675054249479297,7,0,van,32.084852573410885
10.574166658802532,0,0,bike,18.30697302667256
10.973418125211566,9,0,car,41.249205567349044
8.591974353801067,18,4,bike,41.61518834131793
14.323679508771132,2,6,bike,24.358479310951846
21.339075936370342,3,2,scooter,31.053897007129464
5.437445261154664,10,0,car,16.4452979177251
23.393609449459316,14,5,bike,45.200231398890125
17.38264751683163,0,1,bike,32.60821287362818
20.67019371066074,8,1,scooter,79.74499722704589
14.126671969435286,10,4,scooter,53.20257038462735
19.598159184889557,18,2,scooter,80.37577644711256
0.8969097348169466,12,2,bike,2.0
20.550320407098614,15,6,scooter,32.13896784247572
1.4834020475914798,3,2,bike,2.0
22.30287772089013,0,5,bike,38.539119513232855
24.80308730734676,19,5,scooter,85.95210567523185
7.704652823331056,12,6,scooter,12.201405113888883
5.6528046290019445,0,4,bike,10.950332553467037
19.251402414521998,4,2,bike,35.76987127734644
6.699145352546204,4,2,scooter,8.718372984678371
21.706278387718985,13,0,bike,51.09402018980363
3.0196435078581794,22,2,bike,9.439333465105893
3.5859023112942774,13,5,scooter,8.710671468149181
24.48921309996508,7,0,bike,56.25954403363764
17.009053007615115,3,0,bike,35.24035049442012
21.248736998509344,6,2,car,42.45357845255962
8.44606974511219,19,1,car,28.083903249809676
17.07385186325481,18,3,scooter,67.3494452535794
15.058924769060631,14,5,scooter,23.49475539022901
15.277177943012202,21,1,car,24.18368395441154
17.22204525867418,3,2,van,29.35840197534563
14.596299741662914,18,2,scooter,65.33606065639033
11.012028047915315,8,1,bike,55.04275378530587
7.260106012323398,20,2,scooter,28.04400845931609
19.33024260737345,12,5,scooter,32.34363161106253
6.043674535078062,13,6,scooter,8.519167515998845
17.462680500783147,22,0,scooter,38.105053977169476
6.216654154908503,13,4,car,9.927420853195501
15.82058916388412,21,2,scooter,33.00398594777153
18.803417544661208,9,2,bike,89.54616329596193
5.85849027821021,15,1,bike,20.414504203038987
1.968610871102053,4,0,scooter,2.0
3.708856703357265,22,1,bike,6.791189194181671
15.346925698140124,5,6,bike,23.192043944009882
21.31143695253052,1,5,bike,35.48436993403293
1.602422120267897,12,1,bike,8.149896800906465
18.486705846520334,12,2,van,40.89287241076496
8.862306825776278,18,0,bike,44.65880010366932
12.223945063028301,17,5,bike,52.72442509330115
23.25705897121636,18,2,bike,106.638833165654
8.633301866028214,0,5,scooter,11.501153628143225
11.900754881517408,7,2,bike,27.61053977818873
0.8352191616366871,21,2,scooter,2.0
2.49916864011854,15,2,bike,3.5294454354629945
6.835493982802209,1,4,scooter,13.121068041059374
1.1823799001163229,7,3,car,2.1723572228882544
15.96869548818215,5,0,bike,29.607964428478244
10.946759741639752,15,6,scooter,18.596147860361917
13.92955746683654,22,4,scooter,25.971214889406948
4.778856054460074,10,3,car,11.038525863766916
7.7503347211970945,16,5,scooter,14.293895048187498
16.763699633891765,22,3,scooter,33.868155905073785
24.149916728944795,18,3,car,84.40243983645722
1.7352109532541253,10,4,scooter,7.157785333191963
22.314415860954018,7,0,bike,50.31672862471949
14.633589432124607,21,1,bike,32.73622480723783
14.316029385512781,3,3,car,22.89664075605509
12.756824112590127,10,1,car,44.6944911579506
2.200155104652493,7,1,van,7.124266892010015
2.7019828675359365,8,2,van,14.336675754985887
15.222344138647609,1,1,car,17.122237774620544
8.853485000171178,15,5,scooter,14.375850617857036
22.973067631153178,5,5,car,28.38578344406789
10.461468165307071,20,2,scooter,39.39926743018478
4.010395738214706,20,0,scooter,14.816848277662807
18.010611420799883,18,6,bike,73.61662528880649
7.687158825304741,7,0,bike,16.234828104138426
13.374022530219383,13,5,car,19.545984924867877
17.596903244876664,23,6,scooter,22.083511396307294
22.556470724450726,15,2,bike,52.939892539557256
19.908684272641064,11,0,bike,48.58623230768643
17.07084616288174,4,6,car,22.569052338906253
17.15101296868102,23,6,scooter,25.23823607385404
23.67515377878612,23,3,scooter,36.95254175284122
7.747690388665133,18,0,scooter,35.90889804901745
0.5272463078065914,17,2,scooter,4.08600970262814
7.162886705255867,8,6,bike,32.310767351056434
5.838338800855228,1,5,scooter,7.321339954867089
16.714947335292955,19,3,car,56.14854595802767
16.025934194255463,11,1,bike,39.5903340570002
15.039803876265733,1,1,bike,30.484439421224703
0.8979643586316157,9,1,bike,4.833558929723268
18.355062334040863,0,5,scooter,22.65579167687006
8.426495105894542,3,6,bike,9.676687851077105
16.793871730662463,11,2,scooter,28.84316275661596
14.136171498302756,8,1,scooter,56.67232743705323
8.896907672983726,3,0,car,14.180073050781722
3.79711854405064,8,1,scooter,8.279290620691231
2.8132629926817834,5,6,bike,2.6938544045014847
20.872199161249476,0,4,scooter,29.799190537862827
23.00073978099817,9,5,scooter,81.14037129316941
16.41980714572534,13,4,bike,37.40711215088437
3.034135814081843,21,1,scooter,2.376909104379815
10.349666813761898,17,6,van,36.74322873857923
18.359010402576352,5,1,bike,31.596460755609918
19.60561165824667,17,4,scooter,78.46141421469181
3.3963562461316705,19,6,car,9.481406911904822
0.5007526117118692,15,5,scooter,2.1983184296304064
17.947357624074822,14,5,car,26.735073833166304
9.236606311662038,15,1,bike,25.212757603559027
6.734792624647376,7,5,bike,12.711395760762576
0.8159880098433733,12,3,scooter,3.4922937792015896
13.737335465656741,22,6,car,21.4315683556224
21.35319301793655,10,6,van,78.69092292807154
23.961975333678403,6,5,bike,52.0715527285192
14.360751290025586,16,6,scooter,22.56854811139896
13.104302529627407,17,4,bike,66.62016221885695
2.583881444486407,21,2,bike,3.8721988120460376
13.947383637793694,22,4,scooter,23.87282345875459
9.809487434652167,18,0,bike,42.829325619624896
15.374814381647635,12,3,bike,37.172826875408106
10.023795522975394,14,2,bike,22.364613496369014
6.387328524533985,22,1,bike,15.873307792976266
2.826649243095224,21,6,van,2.0
8.215501892427945,21,0,car,15.544671432781328
2.867798440049931,0,0,bike,5.846597351517174
4.8339752951876065,15,3,car,6.914354478342695
24.689735885198875,4,2,scooter,39.85877029457951
11.380537144212155,2,0,car,16.73248112380431
13.530858279372906,22,2,bike,32.75028680588677
21.903653954061777,9,2,scooter,90.27646192573347
24.89143806202185,18,5,car,77.54199553171037
14.776504008944697,4,0,bike,24.91402925577129
20.405608615582207,6,2,van,47.12367306627906
8.510055096248545,13,3,car,11.89146188474357
7.990726957458632,2,0,van,15.486149455103595
10.366241164366725,12,3,bike,27.72060851825704
16.976427935504404,12,3,bike,40.219471660946276
17.21369638674992,9,2,bike,82.46595289675787
8.223366148911545,1,2,van,12.657913781896912
3.7636431413474027,5,5,bike,3.5687403791979224
15.99370828340496,7,6,scooter,25.901796483279508
3.6439836236247305,3,5,scooter,6.364751693603182
14.673066451618586,11,0,bike,37.78244700419398
17.48884213737957,14,5,bike,36.455140390555144
17.664981661664065,7,1,scooter,32.299633246941234
18.96006671116012,6,0,car,29.064243134567434
21.88505582835878,13,3,bike,52.20578179337339
12.748995303137317,22,5,car,17.421930417480535
18.391105143474494,18,5,scooter,67.52770131073446
15.669732016463,13,6,scooter,25.14484764298097
5.072678525043223,21,5,scooter,10.614187567543702
1.1293962993005002,12,2,bike,2.0
7.471263949084877,20,3,scooter,29.034560712001962
11.354325805271676,0,5,car,13.536207813493746
15.61909563850208,18,4,bike,76.53040754786502
21.32400359732853,0,4,scooter,34.0738393143035
5.308020059301058,3,3,bike,8.119784271207216
3.5759698525126886,9,5,car,10.962319354173873
24.105258713121025,2,6,scooter,31.123479174627008
3.147091704721974,19,1,scooter,8.294551217920528
12.223031217626135,8,6,bike,51.704651730069955
14.846311355435896,2,1,van,28.260055645293097
13.763673312232237,5,0,bike,30.04240878445216
2.6077878473071086,5,0,scooter,4.964134407963179
1.8971593930886745,22,6,scooter,4.055183426181995
3.084343972795374,11,5,car,2.0
14.846898254879006,22,6,bike,39.166814683270786
13.836449747040866,0,0,car,22.538773172010313
6.226649404900234,15,2,bike,17.221366314948735
16.125466475216992,23,1,scooter,25.024402628942674
20.59165380036341,4,3,scooter,24.986931271082767
1.5186845162415472,8,6,car,5.07467142689935
12.70418361692704,9,5,scooter,44.28376974875606
17.38810509651591,12,5,car,21.692384142783418
6.681642213207334,14,4,bike,17.380426923589905
8.040387179682153,11,1,van,20.939242708743997
15.534128623239903,4,1,bike,29.70007788786239
22.499414689371555,4,1,scooter,35.62635454282816
20.343148297421035,17,6,scooter,71.96325848189116
14.786690367939796,11,0,scooter,28.605066855082825
18.390432085052606,2,2,bike,36.226578989502606
9.438150520091067,6,6,scooter,20.985560074768856
16.203655438419567,16,3,bike,39.01255462288352
11.921448982625146,18,0,bike,54.9568406514259
5.153435343210242,17,6,bike,17.35340051014279
17.6925877099928,0,2,scooter,28.722208288045007
14.133383615046139,23,1,bike,27.935056059519912
9.28622875786299,4,2,bike,18.23564490920325
22.827810156926454,1,0,bike,41.436782351702014
1.012885886754965,0,6,bike,2.457422357619335
8.236442205612653,6,1,car,12.512783376523636
1.8935942455523407,10,6,van,4.924513110339746
19.279919247429866,10,0,bike,89.55471816724054
17.70163262578792,17,3,scooter,67.84886613950168
8.618129359039768,16,1,scooter,18.827583283013777
17.05374110407329,1,2,scooter,25.42871650243948
10.20046204180077,6,0,scooter,18.35675642533078
19.028217889849643,6,4,bike,41.58198235016214
11.627499737049298,9,2,scooter,48.5231839235285
10.600853331875806,21,2,bike,28.651280981095162
23.400882929463375,20,1,bike,109.2518218300716
6.646537947322155,2,6,scooter,8.517718142420396
3.450959829915853,11,5,scooter,3.203982258573794
14.821306274856726,2,2,bike,26.93705437331042
24.248384400962383,10,0,scooter,98.81725884456684
9.757060736316072,11,4,car,21.581402714708023
2.0199007089051473,3,3,car,2.0
8.812979049084403,15,4,scooter,19.7256961530992
12.895325530829181,19,0,scooter,53.75428886540892
4.467113662489236,17,1,scooter,17.415063304389175
16.623504342384056,3,0,bike,34.169845855968205
24.944860030749915,21,5,bike,51.07569553079067
11.567617161545373,5,5,bike,19.87629237542863
9.19084963989021,20,5,scooter,30.247305060542654
10.317252087444432,14,2,scooter,22.229047228984946
3.321081370682428,0,1,van,6.767941871424266
22.140203234942483,2,6,car,28.949798786473472
10.663228560273124,4,5,bike,22.624948368423063
9.988223079908613,21,6,bike,23.592464593789437
16.66241168679662,16,3,bike,42.00176844194533
11.329818812812526,13,3,car,18.250501456892295
16.38171998579223,8,6,car,42.042911874890265
2.0054341082042937,2,0,van,7.200569881798685
20.436221921194573,12,5,scooter,41.10980643457792
23.542346845545364,2,2,car,31.983797209123455
16.394751960904955,10,3,scooter,62.5606841691249
23.886865257040863,1,4,car,35.63275121839283
4.210091702064101,23,1,car,8.867018411633524
12.196696642268666,14,4,scooter,18.281432602769137
15.244264981663457,12,6,scooter,26.932994750667547
14.752547861819075,18,3,car,51.30856988527636
10.335813587681558,21,3,scooter,15.858370836511638
8.783068029473403,15,0,bike,17.842759801147228
3.6071885524852605,17,0,bike,20.589187577889845
10.097690038775816,6,5,scooter,17.77040117392784
4.485189970084386,12,6,scooter,4.950502190625793
18.491959074059352,3,1,bike,32.13077191863788
5.616357919617454,8,5,bike,19.83885013597898
1.9348499794710794,9,0,bike,9.513538493967417
14.032970376522242,8,2,scooter,58.38879290851117
15.08312845162534,6,1,bike,39.729526401013366
21.861870001372385,14,2,bike,50.464538176094386
14.636049504233206,7,5,bike,29.483447747193292
8.96428091622442,18,0,bike,44.53202593370226
20.173791097394854,10,1,car,72.02510723781107
13.736832883091816,4,5,bike,23.16478032129462
2.442366973464198,1,3,car,7.023302902051965
14.363338727674543,9,5,scooter,55.410156107342516
22.74645436283073,15,6,van,37.49465496431237
10.209659324706404,22,4,bike,29.060232856350538
7.759982146545101,12,3,bike,22.51966429864353
4.015001696941491,7,2,bike,6.109348385876935
4.210415287416254,8,3,bike,21.60133242698704
11.102901366374564,10,5,scooter,40.52670918039985
15.094155691957473,10,3,bike,69.18249901093418
2.475077426655243,22,4,bike,5.75692947413951
23.51943043111656,15,6,car,35.529216316457365
19.0007736274073,9,5,scooter,62.849854474824525
14.872285997949735,23,4,bike,26.43977808058979
20.796747438005276,11,3,bike,54.11572625967875
2.4645755418967754,5,4,bike,9.599957895218239
12.182552504461547,11,3,van,22.794720863066942
15.937281608110753,9,1,car,46.647901379662464
20.801996199898085,17,3,car,75.03320321750381
19.69500422120706,17,0,van,89.87439951340309
7.288196617978291,3,4,scooter,13.842907000049838
23.551564154200506,8,6,bike,97.44117524241832
3.546473115056324,6,4,scooter,3.8417656780448945
21.940773656218227,17,2,car,77.07583671790978
24.288036115313155,7,6,car,39.369805057111336
4.840261318954326,10,6,scooter,14.856264915201523
18.19061857299274,6,2,scooter,37.206411350934395
1.4869952100609622,8,0,van,5.0687050248306456
10.432859215909296,7,4,bike,27.300668933132677
13.148940830343014,2,6,car,8.90109293947623
14.725808034786034,16,4,bike,36.53195686310879
23.430462582089707,1,6,scooter,30.247255702592046
16.970141838707768,14,2,bike,46.22454702287776
12.291309804871306,13,2,scooter,25.51858867133135
20.337038388514287,17,3,scooter,83.47137706298555
23.78805411338302,15,5,bike,46.8151750003894
1.0406206427161258,19,4,car,2.903559694317729
24.57177117027295,21,4,scooter,50.32706257500859
2.6102374070601684,3,6,car,2.0
20.452476092084652,19,3,bike,97.44509242800035
7.368201437509606,5,4,car,10.505199078775222
3.738401614969858,5,6,bike,2.0
11.276463172988954,10,0,bike,52.5537768619913
16.27693619646653,16,2,bike,41.43103619677801
9.833320203075138,23,2,scooter,13.947251850499548
1.8368525029261245,2,5,car,9.11599760748172
15.186797921638558,12,2,bike,36.720548368536555
22.60888026471153,21,1,bike,48.705237115906925
9.888776465707666,2,0,car,14.371769192623882
5.800153051955262,15,0,scooter,8.432537760299986
11.343144975353978,14,3,car,20.46537203291666
1.6848864206951313,10,1,bike,6.3902702367204665
20.601945819766733,17,4,car,69.13697037343299
20.745349868279575,14,5,bike,46.40011625045464
14.906011354025896,4,0,van,19.819890684124832
9.151020778990542,15,1,scooter,16.84627728609028
20.094692428921693,15,1,scooter,38.39832516651973
14.089832107314995,16,6,bike,33.41598438428549
20.735341559475398,8,0,bike,98.48289628215484
15.970740418284006,22,6,bike,30.5055091211418
19.717934093713534,2,3,bike,37.096070417195364
15.164793333835119,19,1,bike,70.10814945056269
10.646456171283821,12,2,car,16.00295545490115
23.96967356819037,21,1,bike,59.59757121333644
13.757288709531696,2,4,car,9.543264793298107
15.324693204243191,6,0,bike,33.887178693195054
5.9019471656613565,5,4,bike,8.865597551870078
15.828444340968273,8,3,car,58.90433262725107
14.504387412332123,11,5,car,22.957439521848627
5.0285407497021115,14,2,scooter,9.961901542049498
1.959883885152021,20,0,bike,9.097836798959515
15.306803333011892,19,1,scooter,61.59761894646244
19.210460599082854,2,2,scooter,30.291362154800474
13.323333587589202,9,1,bike,64.32860783439982
6.05592932033132,0,3,scooter,15.156536118361014
16.829788428979356,18,5,scooter,57.220784220512776
2.462590301935255,18,0,bike,12.34359633631228
11.324925767647889,22,3,van,24.381674392935818
4.502485580761294,22,3,car,10.53638383432574
5.019246750967143,12,5,bike,8.39527689941726
5.456201754375989,11,3,scooter,9.811954318472349
9.974322897577458,0,3,bike,13.879173432340323
1.753180037699742,18,1,car,8.971947494590445
10.245939302762906,23,6,scooter,9.13825047159664
13.03683245431017,15,4,bike,32.907067249694826
12.340709981674967,22,1,bike,34.66099103600603
9.878210459874493,22,5,bike,26.39260200372257
21.059091897733435,14,2,scooter,41.20027830403121
4.060503964302351,15,5,car,5.015292364165408
12.889570222643663,10,5,bike,53.57758851503785
2.0200147154355803,23,5,bike,5.945050978809807
2.2433141325087886,5,5,bike,3.205019103955116
14.55971331708886,10,3,bike,69.06540888281543
14.367451409751613,2,5,bike,26.282921959612963
22.011821064689194,14,2,scooter,44.1546679824129
14.167905053671793,0,5,scooter,18.494452787465733
24.01487999991883,6,1,van,48.83206185722577
1.6930237857982793,0,3,van,5.871789698411339
2.9011882771281563,16,1,scooter,6.543610958824047
1.5796136084743442,8,3,car,5.380650438796914
5.039282833171731,22,1,van,5.212538921934474
13.761117718071114,12,0,bike,35.89017770954567
16.316518444971987,10,4,bike,74.91654492930923
1.6168363697423855,19,4,bike,9.116571457822145
23.676286801217184,5,3,scooter,34.08945367311138
21.133051727934337,0,0,car,24.648463690432596
7.767005812848781,6,2,bike,21.42526840425509
2.391094490548465,11,0,scooter,5.08716267882589
4.662233293866903,21,6,scooter,8.231352171374116
3.6101381369968304,19,3,bike,23.180191524763366
3.520452592824198,22,0,bike,14.254193429078732
13.20476137231048,18,2,bike,62.64199228273166
6.523262341088307,16,3,bike,11.734390818422735
9.27442305496404,3,4,car,16.471443890812196
24.7428806679159,2,5,car,24.338326086120333
17.265699098670947,0,0,car,24.19355168368675
23.750026342651534,17,4,car,80.62498442113892
3.992635598311332,20,4,car,13.91703459902328
9.862417133397948,14,1,scooter,23.40370897934162
14.09092918041768,7,2,scooter,25.821325170203824
2.380572516274081,0,6,scooter,2.0
0.6025923688849677,19,5,scooter,4.370130657085118
16.92564117802448,13,0,bike,45.98799374836952
16.224578161635165,3,4,car,28.81757001514452
10.564325844990488,4,4,bike,15.150938773122373
12.4962798627848,22,6,scooter,20.473828752131148
10.678353514506195,12,2,scooter,18.262078444972765
1.088123598699777,23,5,bike,4.286475519091624
8.71660435232783,14,5,van,16.424722151752594
4.838515257233601,5,6,bike,10.400878256905052
2.9113926329835342,0,4,bike,4.189535499200796
23.93965063028907,22,4,bike,59.55374552598463
15.184313263533058,18,4,car,51.52368192257872
18.352078963796764,12,4,scooter,37.13084938021413
8.226411710019878,5,1,scooter,10.927295106764182
10.132104672603372,14,1,car,21.44945314156668
6.304637850469725,15,6,bike,9.369352970432352
2.875658938652906,23,5,bike,4.275252149419178
4.886275117318803,22,3,bike,17.06971223038188
20.0390941097639,15,0,car,38.18067796528178
17.099872227002507,9,2,scooter,65.86983544286424
13.899757461644183,21,3,bike,30.982328997201197
12.139701885235818,8,1,bike,59.81279314496941
23.09963994957505,8,1,bike,112.82807295603138
2.282006220577376,16,1,scooter,8.133723602518351
7.374719924328941,16,3,bike,13.471548578602535
9.073477412482495,16,1,bike,25.72372602811679
19.669432399213303,23,3,bike,33.608507673151735
24.816608193968296,11,1,scooter,53.63723774034362
6.39642761155025,12,4,scooter,7.946585974403169
21.920529686358474,11,4,scooter,40.49919685642312
20.850257630578888,13,0,scooter,46.863561684432916
6.0041062422232825,9,1,scooter,29.344537880673595
10.283648214880953,22,6,van,19.463083441517174
10.536985297666718,18,0,bike,49.589660976787414
24.46640637890068,1,3,scooter,37.592464009679574
4.931851583783009,3,0,scooter,8.831647827818255
20.07937029206716,18,1,bike,97.89540927296754
8.687721497241194,6,3,car,14.009039144529345
18.40632347151593,14,6,bike,32.606777071610004
10.79026960524374,14,3,bike,24.26553634810577
14.669814196355231,23,4,bike,22.41772404995615
20.89898844649021,5,3,bike,40.880179766180675
20.202056342105163,2,3,scooter,32.18676718490288
21.727367996722656,5,0,scooter,33.09297365189294
1.960624470944146,15,6,car,2.170367744737082
17.455238549473748,1,5,car,25.913875320288348
3.92969072968319,6,3,bike,12.870438777857073
10.68755491645107,10,2,scooter,43.36618286846629
13.940416168839867,6,5,car,19.16659715102789
10.367117376297353,3,4,bike,23.009285328867588
13.230486057173684,23,6,scooter,18.031148077468664
24.91489456556617,19,6,car,72.3354450788879
3.8128241859649408,6,4,scooter,5.853891149868101
17.048673110742428,3,3,bike,33.460058590389956
10.202023676447572,11,0,bike,27.341817248769363
3.7587400732295553,4,5,scooter,6.935216038494216
4.389050702670584,22,4,van,11.377779000477117
23.757191103017615,18,4,bike,113.12170475847077
22.05023666943817,4,2,van,34.713998923090706
22.722528030168036,18,3,bike,109.51387853925378
24.79255300777097,20,5,bike,103.23588642844871
5.60372705520869,2,4,scooter,5.618739362880763
9.208263765419513,10,6,scooter,31.931993853897325
16.895866233159236,6,4,bike,42.61998047149649
12.353162226585857,16,4,bike,28.47643828170921
10.75054356776917,8,4,car,41.620762753791844
9.26637560872203,20,0,van,35.95758904690491
15.04762548261458,8,1,bike,69.75614213605114
14.602039001682009,9,2,bike,68.37142982061367
4.455716934573882,12,6,car,9.109533462782874
12.057626019201757,14,0,scooter,24.752395976131666
14.060058517141321,21,2,bike,31.085977573070018
14.472029998919066,4,4,van,18.23818046264425
5.647626226352619,2,2,bike,6.866158438459747
18.685649110181025,7,3,scooter,32.11145079039601
1.1173778231162061,19,3,scooter,7.089938260706239
9.193380460807486,9,1,scooter,33.59627158220432
19.615209889123022,12,1,bike,49.11819226270774
14.315376565857358,2,2,scooter,23.65506592495994
6.898479596516076,21,0,van,18.357221467194094
17.526351423904668,7,0,scooter,32.908731498849896
14.401078131823798,8,4,scooter,58.818490572096316
20.007968431681487,21,0,bike,48.38417451743518
18.508117061650672,20,1,car,63.82980130601999
15.44764408988775,11,0,van,33.04504662098032
12.460353045114944,10,4,car,45.246955043705256
3.7629620788543234,1,3,scooter,7.98686628260957
6.902658938191903,17,0,van,29.575264216833336
10.767937086468589,8,0,bike,50.3079033570603
15.182832531656523,1,1,scooter,21.635101296018604
13.085842452774967,1,2,scooter,20.238349755714072
7.560520886008472,2,3,scooter,12.297038349662639
0.6583767658479085,15,2,car,2.0
12.657860936569941,18,4,scooter,46.756055073287165
7.497836719774956,3,4,bike,12.928183984313186
18.49790336740811,22,2,bike,42.81372494557716
1.0866834991268455,17,1,bike,5.261319280787251
14.828281376991876,19,5,scooter,59.185105179111446
23.5661188188986,17,1,bike,114.40783175919921
4.773027044231738,9,5,bike,23.708923908013563
12.055412523389586,10,5,scooter,39.87961896009227
2.739838799519885,16,1,car,4.76252838739678
15.82920685040314,23,5,van,26.374809362798924
13.988026174607526,22,5,van,21.323318054754616
10.480455343214393,23,5,car,11.31747785502861
13.273737026106659,19,3,bike,65.57590156007414
22.466079132490748,15,4,car,38.29553216134303
5.309210406621142,19,5,bike,20.456503043342078
1.0528305367810074,12,4,car,2.0
21.610789675127975,1,6,scooter,29.856944739759935
14.639368518503709,23,4,car,14.593197389909976
22.32113215881514,1,6,scooter,30.234929090868082
15.125157973622729,13,3,bike,38.477940092076786
20.34894670401271,3,4,scooter,30.219677181464252
11.026997402201125,16,2,bike,21.784859156541888
18.871568316562584,12,0,van,38.902962905537656
22.86951593880147,3,3,scooter,34.81257304956289
14.517012611194055,2,0,scooter,19.10427046238782
4.929236188778298,11,2,van,10.654545897624656
7.085541568239855,21,1,scooter,14.687224798299532
5.366792133986442,22,1,bike,16.48806077411547
6.547997176095456,7,5,bike,13.17061467423907
8.007178509100392,1,1,scooter,12.653907358815658
14.100777775453118,5,3,car,16.941577794225584
14.905794921863903,21,1,car,24.121269388684777
10.949243807425598,9,3,van,49.03789683528848
15.577809105610468,11,3,bike,36.68325337562698
2.498585677478465,20,0,bike,14.473018074471117
2.650811807924919,9,1,bike,12.58353077984892
4.709821778762632,9,4,car,12.716460967992266
13.192898701988446,22,6,bike,25.454300599912333
5.742869628108682,2,1,bike,17.857390651585362
7.440467885568145,19,1,scooter,29.460486691724306
10.307664486238355,9,1,scooter,36.38467011018328
20.390720038254305,8,5,car,57.377282051196794
0.8396223298650729,19,4,scooter,2.0
16.40978109579725,18,4,scooter,62.95926829910002
16.88747501049679,13,3,scooter,30.477328657057704
20.067066618737595,1,4,car,30.849163527174635
23.352447006977673,4,3,bike,45.1061975636631
0.9933772992576008,19,6,bike,3.546805513359181
4.267700785073797,7,0,bike,8.480674155864278
22.21119670437183,6,3,bike,52.821788269338235
11.733704773581877,5,1,car,20.815339854859086
14.332470653869857,10,2,bike,66.2007438025293
16.74416649121711,11,2,van,31.148860899185813
17.137131810143117,17,5,bike,73.53095792061158
23.327639881254452,18,1,car,83.0048812813751
24.925260726585908,9,3,car,89.81293961485841
18.143857792808035,20,1,scooter,71.51841639579523
7.536919625526195,13,5,scooter,12.082045070428073
22.05393385621142,2,4,bike,46.751797825699576
1.7059124062486593,17,3,scooter,8.610148809243922
6.161480895425157,23,6,bike,9.636112270014571
22.485950077861013,14,1,scooter,46.482001408713565
6.776692103764196,5,4,car,7.628297771547729
5.905950960732837,9,5,bike,25.55460017932805
3.884069681936057,11,4,car,7.5133759554875095
21.548238062349455,6,3,bike,54.218291740242535
12.751427350181624,16,5,scooter,19.22160432613213
17.034883474826792,0,5,van,25.483221533872968
6.3571264098382265,17,5,scooter,18.611977794626448
19.071990314774805,14,0,scooter,43.77053896399768
19.120135851571412,18,5,car,55.74651954834379
8.158651610253354,0,0,van,8.483644519810314
10.56172450875193,4,4,bike,27.83065089436589
5.637411797039921,14,6,scooter,8.240969862252237
24.425745071411153,2,0,scooter,37.8629622143271
